Id,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,SecFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
657,GasA,Ex,Y,SBrkr,1053,0,0,1053,1,0,1,1,3,1,Gd,5,Typ,0,NA,0,NA,MnPrv,NA,0,8,2008,WD,Normal,145500
658,GasA,TA,Y,SBrkr,851,651,0,1502,0,0,1,1,3,1,TA,6,Typ,1,Gd,0,NA,MnPrv,NA,0,2,2008,WD,Normal,149000
659,GasA,TA,Y,SBrkr,912,546,0,1458,0,1,1,0,3,1,TA,6,Typ,1,Gd,0,NA,NA,NA,0,1,2010,WD,Abnorml,97500
660,GasA,Ex,Y,SBrkr,1486,0,0,1486,1,0,1,0,3,1,TA,7,Typ,0,NA,0,NA,MnPrv,NA,0,3,2009,WD,Normal,167000
661,GasA,TA,Y,SBrkr,1142,793,0,1935,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,11,2007,WD,Normal,197900
662,GasA,Ex,Y,SBrkr,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,402000
663,GasA,Gd,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,TA,5,Maj2,2,TA,0,NA,NA,NA,0,7,2009,WD,Normal,110000
664,GasA,TA,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,4,2008,WD,Normal,137500
665,GasA,Ex,Y,SBrkr,2097,0,0,2097,1,0,1,1,1,1,Ex,8,Typ,1,Ex,0,NA,NA,NA,0,1,2006,New,Partial,423000
666,GasA,Ex,Y,SBrkr,1454,482,0,1936,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,11,2006,WD,Normal,230500
667,GasA,TA,Y,SBrkr,1465,915,0,2380,0,0,2,1,3,1,TA,7,Sev,1,Po,0,NA,NA,NA,0,8,2007,WD,Abnorml,129000
668,GasA,Ex,Y,SBrkr,1679,0,0,1679,1,0,2,0,3,1,Gd,7,Typ,1,Fa,0,NA,NA,NA,0,10,2008,WD,Normal,193500
669,GasA,Gd,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,TA,6,Min2,1,TA,0,NA,NA,NA,0,11,2006,WD,Normal,168000
670,GasA,Ex,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,Fa,5,Typ,1,Gd,0,NA,NA,NA,0,7,2006,WD,Normal,137500
671,GasA,Ex,Y,SBrkr,738,738,0,1476,1,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,2,2009,WD,Normal,173500
672,GasA,TA,N,SBrkr,697,672,0,1369,1,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,103600
673,GasA,TA,Y,SBrkr,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,6,2006,WD,Normal,165000
674,GasA,Ex,Y,SBrkr,1839,0,0,1839,1,0,2,0,3,1,Gd,7,Typ,2,TA,0,NA,NA,NA,0,6,2007,WD,Normal,257500
675,GasA,TA,Y,SBrkr,1136,0,0,1136,1,0,1,0,3,1,TA,5,Typ,1,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,140000
676,GasA,TA,Y,SBrkr,855,586,0,1441,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,NA,NA,0,4,2009,WD,Normal,148500
677,GasW,Fa,N,SBrkr,1095,679,0,1774,1,0,2,0,4,2,TA,8,Min2,0,NA,0,NA,NA,NA,0,5,2006,WD,Normal,87000
678,GasA,Ex,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,5,2009,WD,Normal,109500
679,GasA,Ex,Y,SBrkr,2046,0,0,2046,0,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,7,2009,New,Partial,372500
680,GasA,TA,Y,SBrkr,988,0,0,988,1,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,10,2007,WD,Normal,128500
681,GasA,TA,Y,SBrkr,923,0,0,923,0,0,2,0,2,1,TA,5,Typ,1,TA,0,NA,NA,NA,0,5,2010,WD,Normal,143000
682,GasA,Ex,Y,SBrkr,848,672,0,1520,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Abnorml,159434
683,GasA,Ex,Y,SBrkr,1291,0,0,1291,1,0,1,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,11,2008,WD,Normal,173000
684,GasA,Ex,Y,SBrkr,1668,0,0,1668,1,0,2,0,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,7,2007,WD,Normal,285000
685,GasA,Gd,Y,SBrkr,1195,644,0,1839,0,0,2,1,4,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,6,2010,WD,Normal,221000
686,GasA,Gd,Y,SBrkr,1190,900,0,2090,1,0,2,0,3,1,Gd,6,Min1,1,TA,0,NA,NA,NA,0,9,2007,WD,Normal,207500
687,GasA,Ex,Y,SBrkr,874,887,0,1761,0,0,3,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,8,2007,New,Partial,227875
688,GasA,Ex,Y,SBrkr,551,551,0,1102,0,0,2,1,2,1,Gd,4,Typ,0,NA,0,NA,NA,NA,0,3,2007,WD,Normal,148800
689,GasA,Ex,Y,SBrkr,1419,0,0,1419,1,0,2,0,2,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,10,2007,New,Partial,392000
690,GasA,Ex,Y,SBrkr,1362,0,0,1362,0,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,6,2007,WD,Normal,194700
691,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,TA,0,NA,NA,NA,0,5,2008,WD,Normal,141000
692,GasA,Ex,Y,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,Ex,10,Typ,2,Ex,0,NA,NA,NA,0,1,2007,WD,Normal,755000
693,GasA,Ex,Y,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,Gd,9,Typ,2,Gd,0,NA,NA,NA,0,4,2006,WD,Normal,335000
694,GasA,Ex,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,12,2006,WD,Abnorml,108480
695,GasA,TA,Y,SBrkr,1067,472,0,1539,0,0,1,1,3,1,TA,5,Typ,0,NA,0,NA,MnPrv,NA,0,4,2009,WD,Normal,141500
696,GasA,Gd,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,7,2006,WD,Normal,176000
697,GasA,Gd,Y,SBrkr,616,0,0,616,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,6,2006,WD,Normal,89000
698,GasA,Fa,Y,FuseA,1148,0,0,1148,0,1,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,9,2006,WD,Normal,123500
699,GasA,Ex,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Gd,0,NA,MnPrv,NA,0,4,2010,WD,Normal,138500
700,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,196000
701,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,5,2006,WD,Normal,312500
702,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2006,COD,Normal,140000
703,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,Typ,1,Gd,0,NA,NA,NA,0,7,2006,New,Partial,361919
704,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,Po,0,NA,MnPrv,NA,0,5,2010,WD,Normal,140000
705,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,213000
706,GasA,Fa,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,Fa,7,Mod,0,NA,0,NA,NA,Othr,3500,7,2010,WD,Normal,55000
707,GasA,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,Gd,5,Typ,2,TA,0,NA,NA,NA,0,6,2007,WD,Normal,302000
708,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,12,2009,WD,Normal,254000
709,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,7,2007,New,Partial,179540
710,GasA,TA,Y,SBrkr,904,0,0,904,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,12,2008,WD,Abnorml,109900
711,GasA,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,NA,0,NA,NA,NA,0,7,2008,WD,Normal,52000
712,GasA,Gd,Y,SBrkr,859,319,0,1178,0,0,1,0,2,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,1,2010,WD,Abnorml,102776
713,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,0,2,0,2,1,Gd,5,Typ,1,Gd,0,NA,NA,NA,0,10,2008,WD,Normal,189000
714,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,5,2006,WD,Normal,129000
715,GasA,Ex,Y,SBrkr,725,754,0,1479,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,3,2010,WD,Normal,130500
716,GasA,TA,Y,SBrkr,1350,0,0,1350,0,0,2,0,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,NA,0,8,2009,WD,Normal,165000
717,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,159500
718,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,1,3,1,Gd,5,Typ,1,Fa,0,NA,MnPrv,NA,0,11,2008,WD,Normal,157000
719,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,Typ,1,TA,0,NA,NA,NA,0,8,2008,WD,Normal,341000
720,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,0,NA,NA,NA,0,5,2006,WD,Normal,128500
721,GasA,TA,Y,SBrkr,1742,0,0,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,12,2006,WD,Normal,275000
722,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,143000
723,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,124500
724,GasA,Ex,Y,SBrkr,997,473,0,1470,0,0,2,0,4,1,TA,7,Typ,0,NA,0,NA,NA,NA,0,5,2008,WD,Normal,135000
725,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,2,2009,WD,Normal,320000
726,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,NA,Shed,500,11,2009,WD,Normal,120500
727,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,0,NA,NA,NA,0,12,2009,WD,Normal,222000
728,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,0,2,0,2,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,2,2009,WD,Normal,194500
729,GasA,TA,Y,SBrkr,1776,0,0,1776,1,0,2,0,4,2,TA,9,Typ,0,NA,0,NA,NA,NA,0,7,2009,COD,Abnorml,110000
730,GasA,TA,Y,FuseA,848,0,360,1208,0,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,1,2009,WD,Normal,103000
731,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,3,2010,WD,Normal,236500
732,GasA,Ex,Y,SBrkr,1146,0,0,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,5,2007,WD,Normal,187500
733,GasA,Ex,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,7,2008,WD,Normal,222500
734,GasA,Ex,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,0,NA,GdWo,Shed,400,3,2009,WD,Normal,131400
735,GasA,TA,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,5,2007,WD,Family,108000
736,GasW,Fa,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,TA,6,Typ,2,TA,0,NA,NA,NA,0,10,2006,WD,Normal,163000
737,GasA,Gd,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,93500
738,GasA,Ex,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,6,2006,WD,Normal,239900
739,GasA,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,3,2009,WD,Alloca,179000
740,GasA,Ex,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,190000
741,GasA,Ex,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,NA,0,NA,GdPrv,NA,0,5,2007,WD,Abnorml,132000
742,GasA,Gd,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,Gd,5,Typ,0,NA,0,NA,GdPrv,NA,0,5,2008,WD,Normal,142000
743,GasA,Ex,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,GdPrv,NA,0,12,2007,WD,Normal,179000
744,GasA,Ex,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,0,NA,NA,NA,0,10,2009,WD,Normal,175000
745,GasA,Gd,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,TA,0,NA,NA,NA,0,10,2008,WD,Normal,180000
746,GasA,Ex,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,Typ,2,TA,0,NA,NA,NA,0,7,2008,WD,Normal,299800
747,GasA,Ex,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,Gd,8,Typ,1,TA,0,NA,NA,NA,0,4,2009,WD,Normal,236000
748,GasW,TA,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,5,2009,WD,Normal,265979
749,GasA,Ex,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,0,NA,NA,NA,0,3,2010,WD,Normal,260400
750,Wall,TA,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,TA,9,Mod,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,98000
751,GasA,Gd,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,TA,7,Min2,0,NA,0,NA,NA,NA,0,6,2010,WD,Normal,96500
752,GasA,Ex,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,8,2007,WD,Normal,162000
753,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,217000
754,GasA,Gd,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,Ex,8,Typ,1,Gd,0,NA,NA,NA,0,3,2006,WD,Normal,275500
755,GasA,Gd,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,NA,0,NA,NA,NA,0,7,2009,WD,Normal,156000
756,GasA,Gd,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,3,2009,WD,Normal,172500
757,GasA,Ex,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,212000
758,GasA,TA,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,TA,6,Typ,1,TA,0,NA,GdPrv,NA,0,4,2010,WD,Abnorml,158900
759,GasA,Gd,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,8,2008,WD,Normal,179400
760,GasA,Ex,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,Gd,9,Typ,1,TA,0,NA,NA,NA,0,11,2007,WD,Normal,290000
761,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,Shed,450,10,2009,WD,Normal,127500
762,GasA,TA,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,NA,0,NA,NA,NA,0,10,2009,WD,Normal,100000
763,GasA,Ex,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,6,2010,Con,Normal,215200
764,GasA,Ex,Y,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,7,2009,WD,Normal,337000
765,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Gd,0,NA,NA,NA,0,4,2006,WD,Normal,270000
766,GasA,Ex,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,Gd,0,NA,NA,NA,0,8,2008,New,Partial,264132
767,GasA,TA,Y,SBrkr,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,Shed,500,3,2010,WD,Normal,196500
768,GasA,Ex,Y,SBrkr,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,NA,0,NA,NA,Shed,1300,7,2008,WD,Normal,160000
769,GasA,Ex,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,0,NA,NA,NA,0,10,2006,WD,Normal,216837
770,GasA,Ex,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,Ex,12,Mod,1,Gd,0,NA,NA,NA,0,6,2010,WD,Normal,538000
771,GasA,TA,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,4,2009,WD,Normal,134900
772,GasA,TA,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,4,2006,COD,Normal,102000
773,GasA,TA,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,0,NA,MnPrv,NA,0,3,2010,WD,Abnorml,107000
774,GasA,Ex,Y,FuseA,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2007,COD,Normal,114500
775,GasA,Gd,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,0,NA,NA,NA,0,7,2007,New,Partial,395000
776,GasA,Ex,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Normal,162000
777,GasA,Ex,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2006,New,Partial,221500
778,GasA,TA,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Fa,0,NA,MnPrv,NA,0,6,2006,WD,Normal,142500
779,GasA,TA,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,TA,0,NA,NA,NA,0,10,2007,WD,Normal,144000
780,GasA,TA,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,5,2006,WD,Normal,135000
781,GasA,Gd,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,0,NA,NA,NA,0,6,2007,WD,Normal,176000
782,GasA,Ex,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,175900
783,GasA,Ex,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,6,2009,WD,Normal,187100
784,GasA,Ex,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,0,NA,NA,NA,0,7,2009,WD,Normal,165500
785,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,0,NA,NA,NA,0,6,2008,WD,Normal,128000
786,GasA,TA,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,0,NA,NA,NA,0,9,2009,WD,Normal,161500
787,GasA,TA,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,NA,0,NA,NA,Shed,1200,6,2010,WD,Normal,139000
788,GasA,Ex,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,Gd,8,Typ,0,NA,0,NA,NA,NA,0,1,2010,WD,Normal,233000
789,GasA,Ex,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,8,2008,WD,Normal,107900
790,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,187500
791,GasA,Ex,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,0,NA,NA,NA,0,9,2009,WD,Normal,160200
792,GasA,TA,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,0,NA,NA,NA,0,5,2007,WD,Normal,146800
793,GasA,Ex,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,0,NA,NA,NA,0,6,2007,WD,Normal,269790
794,GasA,Ex,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,NA,0,NA,NA,NA,0,6,2007,New,Partial,225000
795,GasA,Ex,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,0,NA,NA,Shed,500,10,2008,WD,Normal,194500
796,GasA,TA,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,NA,0,4,2010,WD,Normal,171000
797,GasA,Ex,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,0,NA,MnPrv,NA,0,4,2007,WD,Normal,143500
798,GasA,Gd,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,TA,4,Typ,0,NA,0,NA,NA,NA,0,4,2008,WD,Abnorml,110000
799,GasA,Ex,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,Ex,11,Typ,2,Gd,0,NA,NA,NA,0,7,2009,New,Partial,485000
800,GasA,Ex,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,0,NA,MnPrv,NA,0,6,2007,WD,Normal,175000
801,GasA,Gd,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,NA,0,NA,NA,Shed,400,5,2008,WD,Normal,200000
802,GasA,Ex,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,TA,5,Typ,0,NA,0,NA,NA,NA,0,7,2007,WD,Normal,109900
803,GasA,Ex,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,0,NA,NA,NA,0,10,2008,WD,Normal,189000
804,GasA,Ex,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,0,NA,NA,NA,0,1,2009,New,Partial,582933
805,GasA,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,NA,0,NA,GdWo,NA,0,6,2006,WD,Family,118000
806,GasA,Ex,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,NA,0,NA,NA,NA,0,7,2008,New,Partial,227680
807,GasA,Gd,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,NA,0,NA,NA,NA,0,10,2006,WD,Normal,135500
808,GasA,Ex,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,0,NA,NA,NA,0,5,2009,WD,Normal,223500
809,GasA,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,0,NA,GdWo,NA,0,6,2006,WD,Normal,159950
810,GasA,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,NA,0,NA,MnPrv,NA,0,11,2009,WD,Normal,106000
811,GasA,Fa,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,648,Fa,GdPrv,NA,0,1,2006,WD,Normal,181000
812,GasA,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,0,NA,NA,NA,0,6,2008,ConLD,Normal,144500
813,GasA,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,NA,0,NA,NA,Shed,54,6,2010,WD,Alloca,55993
814,GasA,Gd,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,TA,7,Typ,0,NA,0,NA,NA,Shed,500,4,2007,COD,Normal,157900
815,GasW,Gd,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,Fa,7,Typ,0,NA,0,NA,NA,NA,0,7,2006,WD,Normal,116000
816,GasA,Ex,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,NA,0,NA,NA,NA,0,5,2010,WD,Normal,224900
817,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,0,NA,NA,NA,0,7,2006,WD,Normal,137000
818,GasA,Ex,Y,SBrkr,1689,0,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,0,NA,NA,NA,0,7,2008,WD,Normal,271000
819,GasA,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,0,3,1,TA,6,Typ,0,NA,0,NA,MnPrv,NA,0,6,2010,WD,Normal,155000
820,GasA,Ex,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,0,NA,NA,NA,0,6,2010,New,Partial,224000
